model,curve,x,y,threshold
gradient_boosting,pr,1.000000,0.273279,0.000191
gradient_boosting,pr,1.000000,0.274390,0.000192
gradient_boosting,pr,1.000000,0.275510,0.000194
gradient_boosting,pr,1.000000,0.276074,0.000195
gradient_boosting,pr,1.000000,0.276639,0.000196
gradient_boosting,pr,1.000000,0.277207,0.000196
gradient_boosting,pr,1.000000,0.277778,0.000199
gradient_boosting,pr,1.000000,0.278351,0.000201
gradient_boosting,pr,1.000000,0.278926,0.000202
gradient_boosting,pr,1.000000,0.280083,0.000203
gradient_boosting,pr,1.000000,0.280665,0.000203
gradient_boosting,pr,1.000000,0.281837,0.000203
gradient_boosting,pr,1.000000,0.283613,0.000204
gradient_boosting,pr,1.000000,0.284211,0.000206
gradient_boosting,pr,1.000000,0.284810,0.000209
gradient_boosting,pr,1.000000,0.285412,0.000210
gradient_boosting,pr,1.000000,0.286017,0.000211
gradient_boosting,pr,1.000000,0.286624,0.000213
gradient_boosting,pr,1.000000,0.287846,0.000214
gradient_boosting,pr,1.000000,0.288462,0.000214
gradient_boosting,pr,1.000000,0.289079,0.000215
gradient_boosting,pr,1.000000,0.291577,0.000215
gradient_boosting,pr,1.000000,0.292208,0.000215
gradient_boosting,pr,1.000000,0.294118,0.000216
gradient_boosting,pr,1.000000,0.294760,0.000216
gradient_boosting,pr,1.000000,0.296703,0.000216
gradient_boosting,pr,1.000000,0.297357,0.000216
gradient_boosting,pr,1.000000,0.298013,0.000217
gradient_boosting,pr,1.000000,0.298673,0.000218
gradient_boosting,pr,1.000000,0.299335,0.000219
gradient_boosting,pr,1.000000,0.300000,0.000220
gradient_boosting,pr,1.000000,0.300668,0.000222
gradient_boosting,pr,1.000000,0.301339,0.000223
gradient_boosting,pr,1.000000,0.302013,0.000225
gradient_boosting,pr,1.000000,0.302691,0.000226
gradient_boosting,pr,1.000000,0.303371,0.000228
gradient_boosting,pr,1.000000,0.304054,0.000230
gradient_boosting,pr,1.000000,0.304740,0.000236
gradient_boosting,pr,1.000000,0.305430,0.000239
gradient_boosting,pr,1.000000,0.306122,0.000240
gradient_boosting,pr,1.000000,0.306818,0.000241
gradient_boosting,pr,1.000000,0.308219,0.000244
gradient_boosting,pr,1.000000,0.308924,0.000244
gradient_boosting,pr,1.000000,0.309633,0.000246
gradient_boosting,pr,1.000000,0.310345,0.000248
gradient_boosting,pr,1.000000,0.311060,0.000250
gradient_boosting,pr,1.000000,0.311778,0.000255
gradient_boosting,pr,1.000000,0.312500,0.000259
gradient_boosting,pr,1.000000,0.315421,0.000260
gradient_boosting,pr,1.000000,0.316159,0.000260
gradient_boosting,pr,1.000000,0.318396,0.000263
gradient_boosting,pr,1.000000,0.319149,0.000265
gradient_boosting,pr,1.000000,0.319905,0.000269
gradient_boosting,pr,1.000000,0.320665,0.000274
gradient_boosting,pr,1.000000,0.321429,0.000281
gradient_boosting,pr,1.000000,0.322196,0.000288
gradient_boosting,pr,1.000000,0.322967,0.000289
gradient_boosting,pr,1.000000,0.323741,0.000292
gradient_boosting,pr,1.000000,0.324519,0.000293
gradient_boosting,pr,1.000000,0.325301,0.000295
gradient_boosting,pr,1.000000,0.326087,0.000297
gradient_boosting,pr,1.000000,0.327670,0.000300
gradient_boosting,pr,1.000000,0.328467,0.000301
gradient_boosting,pr,1.000000,0.330073,0.000304
gradient_boosting,pr,1.000000,0.330882,0.000307
gradient_boosting,pr,1.000000,0.331695,0.000307
gradient_boosting,pr,1.000000,0.332512,0.000310
gradient_boosting,pr,1.000000,0.333333,0.000312
gradient_boosting,pr,1.000000,0.334158,0.000317
gradient_boosting,pr,1.000000,0.334988,0.000320
gradient_boosting,pr,1.000000,0.335821,0.000320
gradient_boosting,pr,1.000000,0.336658,0.000321
gradient_boosting,pr,1.000000,0.337500,0.000323
gradient_boosting,pr,1.000000,0.339196,0.000323
gradient_boosting,pr,1.000000,0.340050,0.000325
gradient_boosting,pr,1.000000,0.340909,0.000325
gradient_boosting,pr,1.000000,0.341772,0.000326
gradient_boosting,pr,1.000000,0.342640,0.000327
gradient_boosting,pr,1.000000,0.343511,0.000329
gradient_boosting,pr,1.000000,0.344388,0.000332
gradient_boosting,pr,1.000000,0.345269,0.000335
gradient_boosting,pr,1.000000,0.346154,0.000336
gradient_boosting,pr,1.000000,0.347044,0.000336
gradient_boosting,pr,1.000000,0.347938,0.000339
gradient_boosting,pr,1.000000,0.348837,0.000341
gradient_boosting,pr,1.000000,0.349741,0.000346
gradient_boosting,pr,1.000000,0.350649,0.000347
gradient_boosting,pr,1.000000,0.351562,0.000348
gradient_boosting,pr,1.000000,0.352480,0.000348
gradient_boosting,pr,1.000000,0.353403,0.000355
gradient_boosting,pr,1.000000,0.354331,0.000355
gradient_boosting,pr,1.000000,0.355263,0.000355
gradient_boosting,pr,1.000000,0.356201,0.000372
gradient_boosting,pr,1.000000,0.357143,0.000375
gradient_boosting,pr,1.000000,0.358090,0.000377
gradient_boosting,pr,1.000000,0.359043,0.000378
gradient_boosting,pr,1.000000,0.360000,0.000379
gradient_boosting,pr,1.000000,0.360963,0.000382
gradient_boosting,pr,1.000000,0.361930,0.000394
gradient_boosting,pr,1.000000,0.362903,0.000398
gradient_boosting,pr,1.000000,0.363881,0.000400
gradient_boosting,pr,1.000000,0.364865,0.000402
gradient_boosting,pr,1.000000,0.365854,0.000409
gradient_boosting,pr,1.000000,0.366848,0.000410
gradient_boosting,pr,1.000000,0.367847,0.000410
gradient_boosting,pr,1.000000,0.368852,0.000415
gradient_boosting,pr,1.000000,0.369863,0.000415
gradient_boosting,pr,1.000000,0.371901,0.000421
gradient_boosting,pr,1.000000,0.372928,0.000422
gradient_boosting,pr,1.000000,0.373961,0.000423
gradient_boosting,pr,1.000000,0.375000,0.000423
gradient_boosting,pr,1.000000,0.376045,0.000423
gradient_boosting,pr,1.000000,0.377095,0.000432
gradient_boosting,pr,1.000000,0.378151,0.000433
gradient_boosting,pr,1.000000,0.379213,0.000438
gradient_boosting,pr,1.000000,0.380282,0.000441
gradient_boosting,pr,1.000000,0.381356,0.000450
gradient_boosting,pr,1.000000,0.382436,0.000450
gradient_boosting,pr,1.000000,0.383523,0.000452
gradient_boosting,pr,1.000000,0.384615,0.000453
gradient_boosting,pr,1.000000,0.385714,0.000459
gradient_boosting,pr,1.000000,0.386819,0.000463
gradient_boosting,pr,1.000000,0.387931,0.000484
gradient_boosting,pr,1.000000,0.389049,0.000490
gradient_boosting,pr,1.000000,0.390173,0.000502
gradient_boosting,pr,1.000000,0.391304,0.000503
gradient_boosting,pr,1.000000,0.392442,0.000517
gradient_boosting,pr,1.000000,0.393586,0.000537
gradient_boosting,pr,1.000000,0.394737,0.000539
gradient_boosting,pr,1.000000,0.395894,0.000553
gradient_boosting,pr,1.000000,0.397059,0.000555
gradient_boosting,pr,1.000000,0.398230,0.000556
gradient_boosting,pr,1.000000,0.399408,0.000559
gradient_boosting,pr,1.000000,0.401786,0.000561
gradient_boosting,pr,1.000000,0.402985,0.000564
gradient_boosting,pr,1.000000,0.404192,0.000572
gradient_boosting,pr,1.000000,0.405405,0.000573
gradient_boosting,pr,1.000000,0.406627,0.000578
gradient_boosting,pr,1.000000,0.407855,0.000582
gradient_boosting,pr,1.000000,0.409091,0.000589
gradient_boosting,pr,1.000000,0.410334,0.000594
gradient_boosting,pr,1.000000,0.411585,0.000597
gradient_boosting,pr,1.000000,0.412844,0.000606
gradient_boosting,pr,1.000000,0.414110,0.000631
gradient_boosting,pr,1.000000,0.415385,0.000632
gradient_boosting,pr,1.000000,0.417957,0.000648
gradient_boosting,pr,1.000000,0.419255,0.000659
gradient_boosting,pr,1.000000,0.420561,0.000686
gradient_boosting,pr,1.000000,0.421875,0.000691
gradient_boosting,pr,1.000000,0.423197,0.000698
gradient_boosting,pr,1.000000,0.424528,0.000702
gradient_boosting,pr,1.000000,0.425868,0.000712
gradient_boosting,pr,1.000000,0.427215,0.000722
gradient_boosting,pr,1.000000,0.429936,0.000729
gradient_boosting,pr,1.000000,0.431310,0.000743
gradient_boosting,pr,1.000000,0.432692,0.000752
gradient_boosting,pr,1.000000,0.434084,0.000756
gradient_boosting,pr,1.000000,0.435484,0.000766
gradient_boosting,pr,1.000000,0.436893,0.000789
gradient_boosting,pr,1.000000,0.438312,0.000799
gradient_boosting,pr,1.000000,0.439739,0.000812
gradient_boosting,pr,1.000000,0.441176,0.000825
gradient_boosting,pr,1.000000,0.442623,0.000843
gradient_boosting,pr,1.000000,0.444079,0.000855
gradient_boosting,pr,1.000000,0.445545,0.000856
gradient_boosting,pr,1.000000,0.447020,0.000858
gradient_boosting,pr,1.000000,0.448505,0.000886
gradient_boosting,pr,1.000000,0.450000,0.000905
gradient_boosting,pr,1.000000,0.451505,0.000928
gradient_boosting,pr,1.000000,0.453020,0.000935
gradient_boosting,pr,1.000000,0.454545,0.000951
gradient_boosting,pr,1.000000,0.456081,0.000965
gradient_boosting,pr,1.000000,0.457627,0.000965
gradient_boosting,pr,1.000000,0.459184,0.000982
gradient_boosting,pr,1.000000,0.460751,0.000984
gradient_boosting,pr,1.000000,0.462329,0.001011
gradient_boosting,pr,1.000000,0.463918,0.001061
gradient_boosting,pr,1.000000,0.465517,0.001096
gradient_boosting,pr,1.000000,0.467128,0.001110
gradient_boosting,pr,1.000000,0.468750,0.001121
gradient_boosting,pr,1.000000,0.470383,0.001126
gradient_boosting,pr,1.000000,0.472028,0.001129
gradient_boosting,pr,1.000000,0.473684,0.001132
gradient_boosting,pr,1.000000,0.475352,0.001142
gradient_boosting,pr,1.000000,0.477032,0.001162
gradient_boosting,pr,1.000000,0.478723,0.001184
gradient_boosting,pr,1.000000,0.480427,0.001215
gradient_boosting,pr,1.000000,0.482143,0.001217
gradient_boosting,pr,1.000000,0.483871,0.001219
gradient_boosting,pr,1.000000,0.485612,0.001278
gradient_boosting,pr,1.000000,0.487365,0.001288
gradient_boosting,pr,1.000000,0.489130,0.001293
gradient_boosting,pr,1.000000,0.490909,0.001303
gradient_boosting,pr,1.000000,0.492701,0.001337
gradient_boosting,pr,1.000000,0.494505,0.001356
gradient_boosting,pr,1.000000,0.496324,0.001483
gradient_boosting,pr,1.000000,0.498155,0.001484
gradient_boosting,pr,1.000000,0.500000,0.001574
gradient_boosting,pr,1.000000,0.501859,0.001579
gradient_boosting,pr,1.000000,0.503731,0.001607
gradient_boosting,pr,1.000000,0.505618,0.001676
gradient_boosting,pr,1.000000,0.507519,0.001677
gradient_boosting,pr,1.000000,0.509434,0.001682
gradient_boosting,pr,1.000000,0.511364,0.001688
gradient_boosting,pr,1.000000,0.513308,0.001730
gradient_boosting,pr,1.000000,0.517241,0.001750
gradient_boosting,pr,1.000000,0.519231,0.001770
gradient_boosting,pr,1.000000,0.521236,0.001781
gradient_boosting,pr,1.000000,0.523256,0.001791
gradient_boosting,pr,1.000000,0.525292,0.001827
gradient_boosting,pr,1.000000,0.527344,0.001827
gradient_boosting,pr,1.000000,0.529412,0.001839
gradient_boosting,pr,1.000000,0.531496,0.001954
gradient_boosting,pr,1.000000,0.533597,0.002029
gradient_boosting,pr,1.000000,0.535714,0.002039
gradient_boosting,pr,1.000000,0.537849,0.002057
gradient_boosting,pr,1.000000,0.540000,0.002090
gradient_boosting,pr,1.000000,0.542169,0.002111
gradient_boosting,pr,1.000000,0.544355,0.002147
gradient_boosting,pr,1.000000,0.546559,0.002320
gradient_boosting,pr,1.000000,0.548780,0.002375
gradient_boosting,pr,1.000000,0.551020,0.002426
gradient_boosting,pr,1.000000,0.553279,0.002436
gradient_boosting,pr,1.000000,0.555556,0.002442
gradient_boosting,pr,1.000000,0.557851,0.002442
gradient_boosting,pr,1.000000,0.560166,0.002480
gradient_boosting,pr,1.000000,0.562500,0.002566
gradient_boosting,pr,1.000000,0.564854,0.002727
gradient_boosting,pr,1.000000,0.567227,0.002735
gradient_boosting,pr,1.000000,0.569620,0.002788
gradient_boosting,pr,1.000000,0.572034,0.002805
gradient_boosting,pr,1.000000,0.574468,0.002857
gradient_boosting,pr,1.000000,0.576923,0.002889
gradient_boosting,pr,1.000000,0.579399,0.002956
gradient_boosting,pr,1.000000,0.581897,0.003000
gradient_boosting,pr,1.000000,0.584416,0.003040
gradient_boosting,pr,1.000000,0.586957,0.003083
gradient_boosting,pr,1.000000,0.589520,0.003177
gradient_boosting,pr,1.000000,0.592105,0.003191
gradient_boosting,pr,1.000000,0.594714,0.003239
gradient_boosting,pr,1.000000,0.597345,0.003286
gradient_boosting,pr,1.000000,0.600000,0.003358
gradient_boosting,pr,1.000000,0.602679,0.003462
gradient_boosting,pr,1.000000,0.605381,0.003538
gradient_boosting,pr,1.000000,0.608108,0.003604
gradient_boosting,pr,1.000000,0.610860,0.003918
gradient_boosting,pr,1.000000,0.613636,0.003936
gradient_boosting,pr,1.000000,0.616438,0.003952
gradient_boosting,pr,1.000000,0.619266,0.004029
gradient_boosting,pr,1.000000,0.622120,0.004085
gradient_boosting,pr,1.000000,0.625000,0.004181
gradient_boosting,pr,1.000000,0.627907,0.004274
gradient_boosting,pr,1.000000,0.630841,0.004367
gradient_boosting,pr,1.000000,0.633803,0.004424
gradient_boosting,pr,1.000000,0.636792,0.004508
gradient_boosting,pr,1.000000,0.639810,0.004844
gradient_boosting,pr,1.000000,0.642857,0.005322
gradient_boosting,pr,1.000000,0.645933,0.005426
gradient_boosting,pr,1.000000,0.649038,0.005505
gradient_boosting,pr,1.000000,0.652174,0.005519
gradient_boosting,pr,1.000000,0.655340,0.005677
gradient_boosting,pr,1.000000,0.658537,0.005817
gradient_boosting,pr,1.000000,0.661765,0.006319
gradient_boosting,pr,1.000000,0.665025,0.006619
gradient_boosting,pr,1.000000,0.668317,0.006733
gradient_boosting,pr,1.000000,0.671642,0.006798
gradient_boosting,pr,1.000000,0.675000,0.007298
gradient_boosting,pr,1.000000,0.678392,0.007683
gradient_boosting,pr,1.000000,0.681818,0.007916
gradient_boosting,pr,1.000000,0.685279,0.007926
gradient_boosting,pr,1.000000,0.688776,0.008387
gradient_boosting,pr,1.000000,0.692308,0.008432
gradient_boosting,pr,1.000000,0.695876,0.009228
gradient_boosting,pr,1.000000,0.699482,0.009610
gradient_boosting,pr,1.000000,0.703125,0.009652
gradient_boosting,pr,1.000000,0.706806,0.009772
gradient_boosting,pr,1.000000,0.710526,0.010618
gradient_boosting,pr,1.000000,0.714286,0.010916
gradient_boosting,pr,1.000000,0.718085,0.010919
gradient_boosting,pr,1.000000,0.721925,0.011050
gradient_boosting,pr,1.000000,0.725806,0.012124
gradient_boosting,pr,1.000000,0.729730,0.012139
gradient_boosting,pr,1.000000,0.733696,0.013106
gradient_boosting,pr,1.000000,0.737705,0.013720
gradient_boosting,pr,1.000000,0.741758,0.014893
gradient_boosting,pr,1.000000,0.745856,0.014896
gradient_boosting,pr,1.000000,0.750000,0.015805
gradient_boosting,pr,1.000000,0.754190,0.015947
gradient_boosting,pr,1.000000,0.758427,0.016549
gradient_boosting,pr,1.000000,0.762712,0.018230
gradient_boosting,pr,1.000000,0.767045,0.019069
gradient_boosting,pr,1.000000,0.771429,0.019596
gradient_boosting,pr,1.000000,0.775862,0.025454
gradient_boosting,pr,1.000000,0.780347,0.026317
gradient_boosting,pr,1.000000,0.784884,0.026619
gradient_boosting,pr,1.000000,0.789474,0.027039
gradient_boosting,pr,1.000000,0.794118,0.029612
gradient_boosting,pr,1.000000,0.798817,0.029843
gradient_boosting,pr,1.000000,0.803571,0.034846
gradient_boosting,pr,1.000000,0.808383,0.038337
gradient_boosting,pr,1.000000,0.813253,0.038940
gradient_boosting,pr,1.000000,0.818182,0.052199
gradient_boosting,pr,1.000000,0.823171,0.054489
gradient_boosting,pr,1.000000,0.828221,0.055485
gradient_boosting,pr,1.000000,0.833333,0.059610
gradient_boosting,pr,1.000000,0.838509,0.064014
gradient_boosting,pr,1.000000,0.843750,0.066738
gradient_boosting,pr,1.000000,0.849057,0.072357
gradient_boosting,pr,1.000000,0.854430,0.078063
gradient_boosting,pr,1.000000,0.859873,0.078823
gradient_boosting,pr,1.000000,0.865385,0.085117
gradient_boosting,pr,1.000000,0.870968,0.090881
gradient_boosting,pr,0.992593,0.870130,0.115749
gradient_boosting,pr,0.985185,0.869281,0.149958
gradient_boosting,pr,0.985185,0.875000,0.154409
gradient_boosting,pr,0.985185,0.880795,0.163967
gradient_boosting,pr,0.985185,0.886667,0.193029
gradient_boosting,pr,0.977778,0.885906,0.193085
gradient_boosting,pr,0.977778,0.891892,0.198541
gradient_boosting,pr,0.970370,0.891156,0.220447
gradient_boosting,pr,0.970370,0.897260,0.246885
gradient_boosting,pr,0.970370,0.903448,0.248955
gradient_boosting,pr,0.970370,0.909722,0.303927
gradient_boosting,pr,0.970370,0.916084,0.330462
gradient_boosting,pr,0.970370,0.922535,0.344029
gradient_boosting,pr,0.970370,0.929078,0.355128
gradient_boosting,pr,0.962963,0.928571,0.475029
gradient_boosting,pr,0.955556,0.928058,0.485672
gradient_boosting,pr,0.955556,0.934783,0.490539
gradient_boosting,pr,0.955556,0.941606,0.562461
gradient_boosting,pr,0.955556,0.948529,0.580170
gradient_boosting,pr,0.955556,0.955556,0.609793
gradient_boosting,pr,0.948148,0.955224,0.623463
gradient_boosting,pr,0.948148,0.962406,0.658804
gradient_boosting,pr,0.948148,0.969697,0.676486
gradient_boosting,pr,0.948148,0.977099,0.768005
gradient_boosting,pr,0.948148,0.984615,0.775374
gradient_boosting,pr,0.948148,0.992248,0.810772
gradient_boosting,pr,0.940741,0.992188,0.887861
gradient_boosting,pr,0.940741,1.000000,0.904994
gradient_boosting,pr,0.933333,1.000000,0.924445
gradient_boosting,pr,0.925926,1.000000,0.933106
gradient_boosting,pr,0.918519,1.000000,0.954295
gradient_boosting,pr,0.911111,1.000000,0.964072
gradient_boosting,pr,0.903704,1.000000,0.967702
gradient_boosting,pr,0.896296,1.000000,0.972230
gradient_boosting,pr,0.888889,1.000000,0.979671
gradient_boosting,pr,0.881481,1.000000,0.980721
gradient_boosting,pr,0.874074,1.000000,0.982215
gradient_boosting,pr,0.866667,1.000000,0.982384
gradient_boosting,pr,0.859259,1.000000,0.984694
gradient_boosting,pr,0.851852,1.000000,0.985090
gradient_boosting,pr,0.844444,1.000000,0.985898
gradient_boosting,pr,0.837037,1.000000,0.986028
gradient_boosting,pr,0.829630,1.000000,0.987600
gradient_boosting,pr,0.822222,1.000000,0.988574
gradient_boosting,pr,0.814815,1.000000,0.988577
gradient_boosting,pr,0.807407,1.000000,0.990573
gradient_boosting,pr,0.800000,1.000000,0.992591
gradient_boosting,pr,0.792593,1.000000,0.992791
gradient_boosting,pr,0.785185,1.000000,0.993539
gradient_boosting,pr,0.777778,1.000000,0.995197
gradient_boosting,pr,0.770370,1.000000,0.995223
gradient_boosting,pr,0.762963,1.000000,0.995512
gradient_boosting,pr,0.755556,1.000000,0.995931
gradient_boosting,pr,0.748148,1.000000,0.996073
gradient_boosting,pr,0.740741,1.000000,0.996101
gradient_boosting,pr,0.733333,1.000000,0.996349
gradient_boosting,pr,0.725926,1.000000,0.996596
gradient_boosting,pr,0.718519,1.000000,0.996982
gradient_boosting,pr,0.711111,1.000000,0.997137
gradient_boosting,pr,0.703704,1.000000,0.997529
gradient_boosting,pr,0.696296,1.000000,0.997682
gradient_boosting,pr,0.688889,1.000000,0.997709
gradient_boosting,pr,0.681481,1.000000,0.998085
gradient_boosting,pr,0.674074,1.000000,0.998244
gradient_boosting,pr,0.666667,1.000000,0.998270
gradient_boosting,pr,0.659259,1.000000,0.998482
gradient_boosting,pr,0.651852,1.000000,0.998527
gradient_boosting,pr,0.644444,1.000000,0.998553
gradient_boosting,pr,0.637037,1.000000,0.998581
gradient_boosting,pr,0.629630,1.000000,0.998722
gradient_boosting,pr,0.622222,1.000000,0.998791
gradient_boosting,pr,0.614815,1.000000,0.998792
gradient_boosting,pr,0.607407,1.000000,0.998797
gradient_boosting,pr,0.600000,1.000000,0.998831
gradient_boosting,pr,0.592593,1.000000,0.998842
gradient_boosting,pr,0.585185,1.000000,0.998916
gradient_boosting,pr,0.577778,1.000000,0.998934
gradient_boosting,pr,0.570370,1.000000,0.998948
gradient_boosting,pr,0.562963,1.000000,0.998970
gradient_boosting,pr,0.555556,1.000000,0.999022
gradient_boosting,pr,0.548148,1.000000,0.999032
gradient_boosting,pr,0.540741,1.000000,0.999058
gradient_boosting,pr,0.533333,1.000000,0.999121
gradient_boosting,pr,0.525926,1.000000,0.999178
gradient_boosting,pr,0.518519,1.000000,0.999183
gradient_boosting,pr,0.511111,1.000000,0.999216
gradient_boosting,pr,0.503704,1.000000,0.999246
gradient_boosting,pr,0.496296,1.000000,0.999248
gradient_boosting,pr,0.488889,1.000000,0.999297
gradient_boosting,pr,0.481481,1.000000,0.999345
gradient_boosting,pr,0.474074,1.000000,0.999351
gradient_boosting,pr,0.466667,1.000000,0.999365
gradient_boosting,pr,0.459259,1.000000,0.999389
gradient_boosting,pr,0.451852,1.000000,0.999412
gradient_boosting,pr,0.444444,1.000000,0.999441
gradient_boosting,pr,0.437037,1.000000,0.999466
gradient_boosting,pr,0.429630,1.000000,0.999467
gradient_boosting,pr,0.422222,1.000000,0.999467
gradient_boosting,pr,0.414815,1.000000,0.999507
gradient_boosting,pr,0.407407,1.000000,0.999508
gradient_boosting,pr,0.400000,1.000000,0.999515
gradient_boosting,pr,0.392593,1.000000,0.999517
gradient_boosting,pr,0.385185,1.000000,0.999524
gradient_boosting,pr,0.377778,1.000000,0.999524
gradient_boosting,pr,0.370370,1.000000,0.999535
gradient_boosting,pr,0.362963,1.000000,0.999572
gradient_boosting,pr,0.355556,1.000000,0.999585
gradient_boosting,pr,0.348148,1.000000,0.999597
gradient_boosting,pr,0.340741,1.000000,0.999603
gradient_boosting,pr,0.333333,1.000000,0.999607
gradient_boosting,pr,0.325926,1.000000,0.999617
gradient_boosting,pr,0.318519,1.000000,0.999619
gradient_boosting,pr,0.311111,1.000000,0.999631
gradient_boosting,pr,0.303704,1.000000,0.999633
gradient_boosting,pr,0.296296,1.000000,0.999634
gradient_boosting,pr,0.288889,1.000000,0.999634
gradient_boosting,pr,0.281481,1.000000,0.999680
gradient_boosting,pr,0.274074,1.000000,0.999684
gradient_boosting,pr,0.266667,1.000000,0.999685
gradient_boosting,pr,0.259259,1.000000,0.999700
gradient_boosting,pr,0.251852,1.000000,0.999704
gradient_boosting,pr,0.244444,1.000000,0.999715
gradient_boosting,pr,0.237037,1.000000,0.999721
gradient_boosting,pr,0.229630,1.000000,0.999727
gradient_boosting,pr,0.222222,1.000000,0.999733
gradient_boosting,pr,0.214815,1.000000,0.999737
gradient_boosting,pr,0.207407,1.000000,0.999751
gradient_boosting,pr,0.200000,1.000000,0.999764
gradient_boosting,pr,0.192593,1.000000,0.999775
gradient_boosting,pr,0.185185,1.000000,0.999779
gradient_boosting,pr,0.177778,1.000000,0.999787
gradient_boosting,pr,0.170370,1.000000,0.999809
gradient_boosting,pr,0.162963,1.000000,0.999810
gradient_boosting,pr,0.155556,1.000000,0.999814
gradient_boosting,pr,0.148148,1.000000,0.999816
gradient_boosting,pr,0.140741,1.000000,0.999829
gradient_boosting,pr,0.133333,1.000000,0.999833
gradient_boosting,pr,0.125926,1.000000,0.999836
gradient_boosting,pr,0.118519,1.000000,0.999841
gradient_boosting,pr,0.111111,1.000000,0.999850
gradient_boosting,pr,0.103704,1.000000,0.999876
gradient_boosting,pr,0.096296,1.000000,0.999892
gradient_boosting,pr,0.088889,1.000000,0.999920
gradient_boosting,pr,0.081481,1.000000,0.999932
gradient_boosting,pr,0.074074,1.000000,0.999934
gradient_boosting,pr,0.066667,1.000000,0.999939
gradient_boosting,pr,0.059259,1.000000,0.999952
gradient_boosting,pr,0.051852,1.000000,0.999956
gradient_boosting,pr,0.044444,1.000000,0.999957
gradient_boosting,pr,0.037037,1.000000,0.999964
gradient_boosting,pr,0.029630,1.000000,0.999968
gradient_boosting,pr,0.022222,1.000000,0.999968
gradient_boosting,pr,0.014815,1.000000,0.999976
gradient_boosting,pr,0.007407,1.000000,0.999990
gradient_boosting,pr,0.000000,1.000000,1.000000
